2019-07-12 16:19:00: == Sync Started by User Command
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/expense_detail.Designer.cs' -> 'D:/Python/Project/Library/Library/expense_detail.Designer.cs' (14,379)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/expense_detail.resx' -> 'D:/Python/Project/Library/Library/expense_detail.resx' (6,553)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Form1.cs' -> 'D:/Python/Project/Library/Library/Form1.cs' (2,328)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Form1.Designer.cs' -> 'D:/Python/Project/Library/Library/Form1.Designer.cs' (21,183)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Form1.resx' -> 'D:/Python/Project/Library/Library/Form1.resx' (48,018)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/analytics.png' -> 'D:/Python/Project/Library/Library/img/analytics.png' (7,203)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/book.png' -> 'D:/Python/Project/Library/Library/img/book.png' (1,151)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/library.png' -> 'D:/Python/Project/Library/Library/img/library.png' (4,551)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/logout.png' -> 'D:/Python/Project/Library/Library/img/logout.png' (2,047)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/noimage.jpg' -> 'D:/Python/Project/Library/Library/img/noimage.jpg' (28,578)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/report.png' -> 'D:/Python/Project/Library/Library/img/report.png' (5,148)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/student.png' -> 'D:/Python/Project/Library/Library/img/student.png' (4,210)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/img/supplier.png' -> 'D:/Python/Project/Library/Library/img/supplier.png' (3,269)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/import.cs' -> 'D:/Python/Project/Library/Library/import.cs' (390)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/import.Designer.cs' -> 'D:/Python/Project/Library/Library/import.Designer.cs' (22,355)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/import.resx' -> 'D:/Python/Project/Library/Library/import.resx' (7,105)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importbook.cs' -> 'D:/Python/Project/Library/Library/importbook.cs' (398)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importbook.Designer.cs' -> 'D:/Python/Project/Library/Library/importbook.Designer.cs' (6,491)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importbook.resx' -> 'D:/Python/Project/Library/Library/importbook.resx' (7,289)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importdetail.cs' -> 'D:/Python/Project/Library/Library/importdetail.cs' (402)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importdetail.Designer.cs' -> 'D:/Python/Project/Library/Library/importdetail.Designer.cs' (17,308)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/importdetail.resx' -> 'D:/Python/Project/Library/Library/importdetail.resx' (6,737)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Library.csproj' -> 'D:/Python/Project/Library/Library/Library.csproj' (13,241)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/login.cs' -> 'D:/Python/Project/Library/Library/login.cs' (388)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/login.Designer.cs' -> 'D:/Python/Project/Library/Library/login.Designer.cs' (11,515)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/login.resx' -> 'D:/Python/Project/Library/Library/login.resx' (5,817)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/DesignTimeResolveAssemblyReferences.cache' -> 'D:/Python/Project/Library/Library/obj/Debug/DesignTimeResolveAssemblyReferences.cache' (1,465)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache' -> 'D:/Python/Project/Library/Library/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache' (7,037)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/gLibrary.ico' -> 'D:/Python/Project/Library/Library/obj/Debug/gLibrary.ico' (0)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addbook.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addbook.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addborrow.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addborrow.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addexpense.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addexpense.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addexpense_type.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addexpense_type.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addimport.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addimport.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Addprintcard.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Addprintcard.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.AddStaff.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.AddStaff.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.addstudent.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.addstudent.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Addsupplier.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Addsupplier.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.book.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.book.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Borrow.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Borrow.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Borrow_detail.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Borrow_detail.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.category.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.category.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.collectType.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.collectType.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.csproj.FileListAbsolute.txt' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.csproj.FileListAbsolute.txt' (5,963)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.csproj.GenerateResource.Cache' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.csproj.GenerateResource.Cache' (2,828)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.csprojResolveAssemblyReference.cache' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.csprojResolveAssemblyReference.cache' (2,233)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.exe' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.exe' (196,608)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Expense.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Expense.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.expense_detail.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.expense_detail.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Form1.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Form1.resources' (28,685)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.import.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.import.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.importbook.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.importbook.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.importdetail.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.importdetail.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.login.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.login.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.pdb' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.pdb' (288,256)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.printcard.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.printcard.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.printcard_details.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.printcard_details.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.Properties.Resources.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.Properties.Resources.resources' (29,101)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.return.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.return.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.return_detail.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.return_detail.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.returnbook.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.returnbook.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.staff.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.staff.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.student.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.student.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.testing.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.testing.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/Library.User_and_Privilage.resources' -> 'D:/Python/Project/Library/Library/obj/Debug/Library.User_and_Privilage.resources' (180)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs' -> 'D:/Python/Project/Library/Library/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs' (0)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs' -> 'D:/Python/Project/Library/Library/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs' (0)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs' -> 'D:/Python/Project/Library/Library/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs' (0)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/obj/Debug/TempPE/Properties.Resources.Designer.cs.dll' -> 'D:/Python/Project/Library/Library/obj/Debug/TempPE/Properties.Resources.Designer.cs.dll' (4,608)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard.cs' -> 'D:/Python/Project/Library/Library/printcard.cs' (396)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard.Designer.cs' -> 'D:/Python/Project/Library/Library/printcard.Designer.cs' (23,862)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard.resx' -> 'D:/Python/Project/Library/Library/printcard.resx' (7,289)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard_details.cs' -> 'D:/Python/Project/Library/Library/printcard_details.cs' (412)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard_details.Designer.cs' -> 'D:/Python/Project/Library/Library/printcard_details.Designer.cs' (18,990)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/printcard_details.resx' -> 'D:/Python/Project/Library/Library/printcard_details.resx' (6,921)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Program.cs' -> 'D:/Python/Project/Library/Library/Program.cs' (533)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Properties/AssemblyInfo.cs' -> 'D:/Python/Project/Library/Library/Properties/AssemblyInfo.cs' (1,426)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Properties/Resources.Designer.cs' -> 'D:/Python/Project/Library/Library/Properties/Resources.Designer.cs' (3,218)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Properties/Resources.resx' -> 'D:/Python/Project/Library/Library/Properties/Resources.resx' (6,195)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Properties/Settings.Designer.cs' -> 'D:/Python/Project/Library/Library/Properties/Settings.Designer.cs' (1,094)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/Properties/Settings.settings' -> 'D:/Python/Project/Library/Library/Properties/Settings.settings' (249)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/return_detail.cs' -> 'D:/Python/Project/Library/Library/return_detail.cs' (404)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/return_detail.Designer.cs' -> 'D:/Python/Project/Library/Library/return_detail.Designer.cs' (18,746)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/return_detail.resx' -> 'D:/Python/Project/Library/Library/return_detail.resx' (6,921)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/returnbook.cs' -> 'D:/Python/Project/Library/Library/returnbook.cs' (398)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/returnbook.Designer.cs' -> 'D:/Python/Project/Library/Library/returnbook.Designer.cs' (22,870)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/returnbook.resx' -> 'D:/Python/Project/Library/Library/returnbook.resx' (6,921)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/staff.cs' -> 'D:/Python/Project/Library/Library/staff.cs' (388)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/staff.Designer.cs' -> 'D:/Python/Project/Library/Library/staff.Designer.cs' (22,941)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/staff.resx' -> 'D:/Python/Project/Library/Library/staff.resx' (7,289)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/student.cs' -> 'D:/Python/Project/Library/Library/student.cs' (392)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/student.Designer.cs' -> 'D:/Python/Project/Library/Library/student.Designer.cs' (22,850)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/student.resx' -> 'D:/Python/Project/Library/Library/student.resx' (7,289)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/testing.cs' -> 'D:/Python/Project/Library/Library/testing.cs' (1,157)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/testing.Designer.cs' -> 'D:/Python/Project/Library/Library/testing.Designer.cs' (3,087)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/testing.resx' -> 'D:/Python/Project/Library/Library/testing.resx' (5,817)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/User and Privilage.cs' -> 'D:/Python/Project/Library/Library/User and Privilage.cs' (503)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/User and Privilage.Designer.cs' -> 'D:/Python/Project/Library/Library/User and Privilage.Designer.cs' (24,018)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library/User and Privilage.resx' -> 'D:/Python/Project/Library/Library/User and Privilage.resx' (6,921)
2019-07-12 16:19:00: Copy New 'D:/Project/library/Library/Library.sln' -> 'D:/Python/Project/Library/Library.sln' (990)
2019-07-12 16:19:00: Copy New 'D:/Project/library/១Import.docx' -> 'D:/Python/Project/១Import.docx' (14,002)
2019-07-12 16:19:00: == Sync Complete. Time: 00:00:00, Speed: 0 bytes/s, OK: 167, Errors: 0
2019-07-12 16:19:00: 
